Period,Fund name,ABN,Merger,Merged,Acquirer,Fund type,25,34,44,49,54,59,64,69,74,84,85%,1000,24999,49000,99999,199999,499999,999999,1000000,cash,fi,equity,prop,infra,comm,Other,NtOuRt,1YrRet,TtlAst
2019,CUBS Superannuation Fund,90120177925,0,0,0,Retail,0.01,0.04,0.08,0.05,0.08,0.11,0.25,0.18,0.13,0.05,0.02,0.21,0.41,0.12,0.09,0.08,0.06,0.0,0.0,0.31,0.32,0.37,0.0,0.0,0.0,0.0,1.089,0.035,78268
2019,Definitive Superannuation Plan,47412936330,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.34,0.25,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,Deseret Benefit Plan for Australia,58632310300,0,0,0,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.19,0.21,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,DIY Master Plan,46074281314,0,0,0,Retail,0.01,0.06,0.11,0.07,0.07,0.1,0.15,0.18,0.14,0.11,0.01,0.26,0.45,0.06,0.06,0.07,0.06,0.03,0.01,0.16,0.25,0.49,0.07,0.01,0.0,0.02,0.158,0.052,425642
2019,DPM Retirement Service,40725722496,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.17,0.21,0.39,0.0,0.23,0.11,0.11,0.18,0.15,0.15,0.0,0.0,0.17,0.07,0.63,0.06,0.05,0.0,0.03,10.451,0.071,60199
2019,Encircle Superannuation Fund,68486630403,0,0,0,Retail,0.0,0.0,0.01,0.02,0.03,0.1,0.21,0.22,0.19,0.18,0.02,0.03,0.05,0.04,0.09,0.21,0.34,0.17,0.08,0.09,0.23,0.48,0.05,0.03,0.0,0.12,0.507,0.07,2206792
2019,Energy Industries Superannuation Scheme-Pool A,22277243559,0,0,0,Public Sector,0.0,0.07,0.17,0.11,0.09,0.14,0.17,0.13,0.08,0.0,0.0,0.08,0.17,0.07,0.1,0.22,0.28,0.07,0.02,0.12,0.27,0.45,0.11,0.05,0.0,0.0,1.017,0.073,3865126
2019,Energy Industries Superannuation Scheme-Pool B,64322090181,0,0,0,Public Sector,0.0,0.0,0.0,0.09,0.16,0.29,0.19,0.13,0.08,0.05,0.0,0.0,0.01,0.03,0.04,0.04,0.18,0.49,0.21,0.07,0.27,0.5,0.12,0.05,0.0,0.0,3.741,0.098,2111985
2019,Energy Super,33761363685,0,0,0,Industry,0.01,0.07,0.16,0.11,0.13,0.17,0.16,0.1,0.06,0.04,0.0,0.13,0.23,0.1,0.14,0.18,0.15,0.06,0.02,0.17,0.17,0.5,0.1,0.04,0.0,0.0,0.835,0.052,8200492
2019,equipsuper,33813823017,0,0,0,Industry,0.0,0.05,0.16,0.12,0.15,0.19,0.16,0.09,0.05,0.0,0.0,0.03,0.21,0.1,0.15,0.2,0.2,0.08,0.03,0.16,0.25,0.47,0.07,0.04,0.0,0.02,1.001,0.061,16115863
2019,Fiducian Superannuation Fund,57929339093,0,0,0,Retail,0.0,0.01,0.03,0.04,0.06,0.15,0.19,0.18,0.15,0.17,0.02,0.01,0.11,0.1,0.18,0.22,0.26,0.1,0.02,0.17,0.13,0.61,0.08,0.0,0.0,0.0,0.756,0.044,1454186
2019,Fire and Emergency Services Superannuation Fund,43198502058,0,0,0,Public Sector,0.0,0.03,0.11,0.11,0.15,0.23,0.19,0.09,0.05,0.04,0.0,0.02,0.1,0.08,0.14,0.21,0.24,0.18,0.03,0.15,0.25,0.47,0.13,0.0,0.0,0.0,1.001,0.075,764179
2019,First Super,56286625181,0,0,0,Industry,0.01,0.07,0.18,0.15,0.18,0.18,0.14,0.06,0.02,0.0,0.0,0.09,0.4,0.14,0.16,0.14,0.05,0.01,0.0,0.06,0.25,0.42,0.11,0.12,0.0,0.04,0.826,0.063,3253520
2019,Future Super Fund,45960194277,0,0,0,Retail,0.02,0.25,0.31,0.11,0.08,0.1,0.06,0.05,0.01,0.0,0.0,0.3,0.38,0.13,0.11,0.06,0.02,0.0,0.0,0.05,0.24,0.63,0.0,0.0,0.0,0.08,0.187,0.089,469506
2019,Goldman Sachs & JBWere Superannuation Fund,55697537183,0,0,0,Corporate,0.0,0.04,0.2,0.19,0.19,0.17,0.11,0.05,0.0,0.03,0.0,0.0,0.11,0.13,0.16,0.19,0.22,0.12,0.0,0.07,0.15,0.75,0.01,0.0,0.0,0.02,1.196,0.093,557855
2019,Grosvenor Pirie Master Superannuation Fund Series 2,32367272075,0,0,0,Retail,0.03,0.18,0.32,0.16,0.14,0.08,0.04,0.01,0.01,0.0,0.0,0.66,0.25,0.03,0.03,0.02,0.0,0.0,0.0,0.07,0.27,0.58,0.08,0.0,0.0,0.0,0.349,0.073,109655
2019,Grow Super SMA,20543903424,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,Guild Retirement Fund,22599554834,0,0,0,Retail,0.06,0.27,0.29,0.12,0.09,0.08,0.06,0.02,0.01,0.0,0.0,0.2,0.52,0.14,0.1,0.04,0.01,0.0,0.0,0.05,0.15,0.69,0.08,0.04,0.0,0.0,0.63,0.082,1994520
2019,Heidelberg Australia Superannuation Fund,75071229817,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,HESTA,64971749321,0,0,0,Industry,0.01,0.1,0.18,0.12,0.13,0.17,0.15,0.09,0.04,0.02,0.0,0.09,0.38,0.17,0.18,0.12,0.05,0.01,0.0,0.06,0.2,0.51,0.1,0.11,0.0,0.03,0.578,0.072,53818727
2019,Holden Employees Superannuation Fund,77289319006,0,0,0,Corporate,0.0,0.0,0.13,0.21,0.18,0.25,0.14,0.06,0.02,0.0,0.0,0.0,0.27,0.04,0.07,0.23,0.3,0.08,0.0,0.18,0.3,0.41,0.08,0.02,0.0,0.01,7.118,0.047,436258
2019,HOSTPLUS Superannuation Fund,68657495890,0,0,0,Industry,0.02,0.2,0.28,0.13,0.11,0.1,0.08,0.04,0.02,0.01,0.0,0.18,0.46,0.14,0.12,0.07,0.03,0.0,0.0,0.05,0.12,0.6,0.11,0.08,0.0,0.04,0.165,0.072,46043000
2019,HUB24 Super Fund,60910190523,0,0,0,Retail,0.0,0.01,0.07,0.07,0.08,0.13,0.2,0.22,0.13,0.08,0.01,0.02,0.05,0.08,0.18,0.26,0.29,0.1,0.03,0.18,0.2,0.55,0.04,0.0,0.0,0.02,0.246,0.057,5917739
2019,IAG & NRMA Superannuation Plan,58244115920,0,0,0,Corporate,0.0,0.06,0.22,0.17,0.17,0.17,0.12,0.06,0.02,0.01,0.0,0.02,0.22,0.14,0.18,0.2,0.17,0.05,0.01,0.14,0.16,0.49,0.08,0.04,0.0,0.1,1.099,0.063,2247730
2019,Incitec Pivot Employees Superannuation Fund,68569795856,0,0,0,Retail,0.0,0.03,0.15,0.13,0.16,0.24,0.15,0.1,0.0,0.0,0.0,0.03,0.18,0.1,0.13,0.18,0.25,0.09,0.03,0.12,0.19,0.48,0.15,0.01,0.0,0.05,2.102,0.061,201584
2019,ING Superannuation Fund,13355603448,0,0,0,Retail,0.01,0.13,0.28,0.12,0.1,0.1,0.09,0.09,0.05,0.03,0.0,0.27,0.33,0.13,0.13,0.09,0.04,0.01,0.0,0.26,0.14,0.55,0.04,0.0,0.0,0.0,0.948,0.062,2881532
2019,Intrust Super Fund,65704511371,0,0,0,Industry,0.03,0.18,0.28,0.15,0.13,0.11,0.07,0.03,0.01,0.0,0.0,0.27,0.48,0.1,0.09,0.05,0.01,0.0,0.0,0.08,0.12,0.5,0.1,0.07,0.0,0.13,0.708,0.054,2860010
2019,IOOF Portfolio Service Superannuation Fund,70815369818,0,0,0,Retail,0.02,0.05,0.11,0.08,0.09,0.11,0.15,0.16,0.12,0.1,0.01,0.16,0.33,0.12,0.14,0.13,0.09,0.03,0.01,0.14,0.22,0.52,0.07,0.01,0.0,0.04,0.943,0.061,29675045
2019,ISARF Superannuation Fund,26065719853,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.593,0.0,24
2019,Jamestrong Packaging Australia Superannuation Fund,65546653068,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,L&H Group Superannuation Fund,64641864843,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,Labour Union Co-Operative Retirement Fund,26382680883,0,0,0,Industry,0.01,0.09,0.19,0.14,0.15,0.17,0.13,0.08,0.03,0.01,0.0,0.16,0.4,0.13,0.14,0.12,0.04,0.0,0.0,0.13,0.13,0.52,0.1,0.05,0.0,0.07,0.97,0.058,6908850
2019,legalsuper,60346078879,0,0,0,Industry,0.0,0.09,0.2,0.13,0.13,0.13,0.14,0.1,0.05,0.0,0.0,0.09,0.3,0.14,0.19,0.17,0.08,0.02,0.01,0.13,0.17,0.55,0.11,0.04,0.0,0.0,0.653,0.068,4211894
2019,LESF Super,13704288646,0,0,0,Retail,0.03,0.22,0.27,0.14,0.11,0.1,0.07,0.03,0.01,0.0,0.0,0.77,0.15,0.04,0.03,0.02,0.0,0.0,0.0,0.09,0.21,0.62,0.05,0.03,0.0,0.0,0.844,0.074,236721
2019,LGIAsuper,23053121564,0,0,0,Public Sector,0.0,0.06,0.15,0.13,0.15,0.18,0.16,0.1,0.04,0.02,0.0,0.06,0.23,0.1,0.15,0.19,0.21,0.05,0.01,0.07,0.17,0.44,0.15,0.08,0.01,0.07,0.938,0.074,12940286
2019,Lifefocus Superannuation Fund,94579217553,0,0,0,Retail,0.0,0.0,0.02,0.02,0.05,0.09,0.18,0.27,0.2,0.16,0.0,0.24,0.27,0.07,0.09,0.13,0.13,0.06,0.01,0.13,0.28,0.47,0.09,0.03,0.0,0.0,3.139,0.071,467506
2019,Linfox Staff Superannuation Fund,11260931967,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,Local Authorities Superannuation Fund,24496637884,0,0,0,Public Sector,0.0,0.04,0.11,0.1,0.13,0.18,0.19,0.14,0.07,0.03,0.0,0.18,0.27,0.11,0.15,0.16,0.11,0.03,0.0,0.17,0.18,0.43,0.09,0.1,0.0,0.03,0.93,0.072,12560864
2019,Local Government Super,28901371321,0,0,0,Public Sector,0.0,0.04,0.1,0.09,0.13,0.2,0.22,0.13,0.06,0.02,0.0,0.07,0.26,0.12,0.16,0.21,0.14,0.04,0.01,0.09,0.28,0.39,0.08,0.02,0.01,0.14,1.014,0.066,12557568
2019,Macquarie ADF Superannuation Fund,68073150096,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,Macquarie Superannuation Plan,65508799106,0,0,0,Retail,0.0,0.01,0.07,0.07,0.08,0.14,0.19,0.18,0.14,0.11,0.01,0.02,0.13,0.09,0.15,0.21,0.25,0.11,0.04,0.16,0.2,0.55,0.06,0.01,0.0,0.02,0.536,0.065,22609637
2019,Macquarie University Professorial Superannuation Scheme,98415348576,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.27,0.51,0.0,0.0,0.0,0.0,1.193,0.053,11881
2019,Manildra Flour Mills Retirement Fund,32448411930,0,0,0,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,Map Superannuation Plan,71603157863,0,0,0,Retail,0.01,0.08,0.19,0.12,0.12,0.12,0.14,0.1,0.06,0.05,0.01,0.21,0.51,0.11,0.09,0.05,0.03,0.01,0.0,0.16,0.28,0.49,0.05,0.02,0.0,0.0,0.477,0.047,790176
2019,Maritime Super,77455663441,0,0,0,Industry,0.0,0.04,0.14,0.13,0.15,0.17,0.14,0.11,0.08,0.04,0.0,0.04,0.2,0.09,0.13,0.17,0.26,0.1,0.02,0.1,0.17,0.58,0.08,0.06,0.0,0.01,1.283,0.052,5904465
2019,Mason Stevens Super,34422545198,0,0,0,Retail,0.0,0.03,0.07,0.08,0.07,0.14,0.16,0.2,0.18,0.0,0.0,0.06,0.0,0.05,0.15,0.25,0.31,0.1,0.0,0.18,0.16,0.54,0.03,0.02,0.04,0.03,0.148,0.037,157070
2019,Max Super Fund,22508720840,0,0,0,Retail,0.01,0.15,0.33,0.19,0.15,0.1,0.05,0.02,0.0,0.0,0.0,0.47,0.3,0.1,0.08,0.04,0.0,0.0,0.0,0.11,0.2,0.62,0.05,0.01,0.0,0.0,1.188,0.087,102558
2019,Meat Industry Employees Superannuation Fund,17317520544,0,0,0,Industry,0.01,0.09,0.19,0.14,0.15,0.16,0.13,0.08,0.02,0.0,0.0,0.18,0.45,0.13,0.11,0.09,0.03,0.0,0.0,0.16,0.07,0.48,0.22,0.07,0.0,0.0,1.278,0.084,914024
2019,Media Super,42574421650,0,0,0,Industry,0.0,0.05,0.18,0.16,0.18,0.18,0.12,0.08,0.04,0.01,0.0,0.15,0.31,0.13,0.16,0.16,0.09,0.01,0.0,0.05,0.17,0.54,0.08,0.12,0.0,0.03,0.887,0.083,6088028
2019,Mercer Portfolio Service Superannuation Plan,92181844838,0,0,0,Retail,0.0,0.0,0.0,0.01,0.02,0.06,0.2,0.25,0.24,0.21,0.01,0.01,0.06,0.07,0.14,0.19,0.29,0.17,0.05,0.18,0.24,0.43,0.07,0.05,0.0,0.03,2.903,0.062,2098599
2019,Mercer Super Trust,19905422981,0,0,0,Retail,0.0,0.05,0.2,0.17,0.18,0.19,0.12,0.05,0.02,0.01,0.0,0.22,0.25,0.11,0.13,0.14,0.12,0.03,0.01,0.1,0.15,0.59,0.09,0.06,0.0,0.01,1.299,0.071,25409147
2019,Mercy Super,11789425178,0,0,0,Corporate,0.0,0.09,0.2,0.14,0.15,0.17,0.13,0.07,0.04,0.0,0.0,0.07,0.33,0.12,0.15,0.17,0.12,0.02,0.01,0.11,0.18,0.46,0.11,0.1,0.0,0.04,0.678,0.063,1440612
2019,Military Superannuation & Benefits Fund No 1,50925523120,0,0,0,Public Sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.52,0.1,0.01,0.0,0.14,0.823,0.04392482676803884,54716285
2019,Mine Superannuation Fund,16457520308,0,0,0,Industry,0.0,0.08,0.19,0.12,0.13,0.16,0.15,0.11,0.05,0.02,0.0,0.04,0.2,0.08,0.13,0.23,0.25,0.06,0.01,0.19,0.15,0.47,0.08,0.04,0.0,0.08,1.207,0.055,11588997
2019,MLC Super Fund,70732426024,0,0,0,Retail,0.0,0.06,0.18,0.14,0.15,0.15,0.12,0.08,0.06,0.05,0.0,0.29,0.29,0.1,0.12,0.11,0.07,0.02,0.0,0.13,0.18,0.57,0.07,0.01,0.0,0.04,1.655,0.067,82014371
2019,MLC Superannuation Fund,40022701955,0,0,0,Retail,0.0,0.01,0.04,0.04,0.06,0.11,0.21,0.22,0.17,0.13,0.01,0.17,0.1,0.07,0.12,0.18,0.23,0.1,0.04,0.18,0.15,0.57,0.05,0.02,0.0,0.02,1.067,0.061,20704707
2019,MyLifeMyMoney Superannuation Fund,50237896957,0,0,0,Industry,0.0,0.03,0.08,0.08,0.12,0.17,0.21,0.16,0.09,0.04,0.0,0.1,0.29,0.11,0.15,0.16,0.13,0.05,0.01,0.13,0.13,0.57,0.09,0.07,0.0,0.01,0.987,0.053,10176944
2019,National Mutual Pro-Super Fund,46208334003,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,National Mutual Retirement Fund,76746741299,0,0,0,Retail,0.0,0.0,0.01,0.07,0.2,0.3,0.26,0.1,0.04,0.02,0.0,0.11,0.56,0.15,0.12,0.06,0.01,0.0,0.0,0.02,0.35,0.5,0.11,0.01,0.0,0.01,7.152,0.057,2032326
2019,NESS Super,72229227691,0,0,0,Industry,0.02,0.18,0.26,0.14,0.12,0.13,0.09,0.03,0.02,0.0,0.0,0.1,0.39,0.15,0.15,0.14,0.06,0.0,0.0,0.05,0.16,0.6,0.18,0.01,0.0,0.0,0.811,0.068,828236
2019,Netwealth Superannuation Master Fund,94573747704,0,0,0,Retail,0.0,0.03,0.1,0.08,0.09,0.14,0.19,0.17,0.11,0.08,0.01,0.05,0.14,0.12,0.2,0.22,0.19,0.06,0.02,0.15,0.19,0.6,0.04,0.0,0.0,0.01,0.36,0.058,9840361
2019,NGS Super,73549180515,1,0,0,Industry,0.0,0.05,0.14,0.12,0.13,0.17,0.18,0.13,0.06,0.02,0.0,0.11,0.32,0.12,0.16,0.15,0.11,0.03,0.0,0.06,0.22,0.51,0.11,0.1,0.0,0.0,0.241,0.068,11655150
2019,Oasis Superannuation Master Trust,81154851339,0,0,0,Retail,0.0,0.01,0.05,0.07,0.09,0.13,0.17,0.19,0.16,0.12,0.01,0.04,0.24,0.12,0.18,0.18,0.16,0.06,0.02,0.16,0.2,0.53,0.06,0.02,0.0,0.02,4.158,0.049,4573991
2019,OnePath Masterfund,53789980697,0,1,Retirement Portfolio Service,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.528,0.0,0
2019,OneSuper,43905581638,0,0,0,Retail,0.01,0.07,0.18,0.16,0.17,0.16,0.13,0.07,0.03,0.0,0.0,0.23,0.45,0.14,0.11,0.05,0.0,0.0,0.0,0.14,0.24,0.55,0.04,0.03,0.0,0.0,2.604,0.065,189404
2019,Perpetual Super Wrap,22897174641,0,0,0,Retail,0.29,0.18,0.08,0.05,0.04,0.06,0.08,0.09,0.07,0.05,0.01,0.02,0.05,0.03,0.04,0.1,0.26,0.23,0.27,0.17,0.21,0.54,0.09,0.01,0.0,-0.02,0.929,0.063,1554376
2019,Perpetual WealthFocus Superannuation Fund,41772007500,0,0,0,Retail,0.0,0.02,0.09,0.1,0.12,0.15,0.13,0.13,0.11,0.13,0.01,0.02,0.17,0.16,0.23,0.23,0.14,0.03,0.0,0.12,0.12,0.68,0.06,0.01,0.0,0.01,4.625,0.06,1857237
2019,Perpetual's Select Superannuation Fund,51068260563,0,0,0,Retail,0.07,0.09,0.16,0.09,0.09,0.11,0.09,0.09,0.08,0.12,0.02,0.09,0.41,0.13,0.13,0.11,0.08,0.02,0.01,0.18,0.22,0.49,0.1,0.01,0.0,-0.01,2.995,0.063,1470191
2019,Personal Choice Private Fund,50159477169,0,0,0,Retail,0.0,0.0,0.05,0.06,0.05,0.12,0.22,0.23,0.18,0.09,0.0,0.05,0.08,0.07,0.14,0.27,0.3,0.09,0.02,0.11,0.21,0.53,0.07,0.01,0.0,0.07,2.738,0.061,270213
2019,Pitcher Retirement Plan,15828677472,0,0,0,Corporate,0.0,0.12,0.29,0.17,0.12,0.14,0.09,0.0,0.0,0.0,0.0,0.08,0.35,0.14,0.16,0.15,0.09,0.0,0.0,0.16,0.23,0.49,0.09,0.02,0.0,0.01,0.934,0.037,89872
2019,Port of Melbourne Superannuation Fund,50014520066,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.25,0.54,0.01,0.0,0.0,0.03,4.39,0.052,32151
2019,Powerwrap Master Plan,82890650204,0,0,0,Retail,0.0,0.02,0.07,0.07,0.06,0.14,0.16,0.18,0.18,0.12,0.0,0.0,0.13,0.13,0.22,0.24,0.2,0.03,0.0,0.16,0.26,0.47,0.08,0.0,0.0,0.03,4.972,0.065,208518
2019,Praemium SMA Superannuation Fund,75703857864,0,0,0,Retail,0.0,0.03,0.12,0.09,0.11,0.15,0.19,0.18,0.09,0.05,0.0,0.1,0.08,0.1,0.2,0.24,0.21,0.06,0.01,0.15,0.26,0.55,0.03,0.0,0.0,0.0,0.375,0.062,1274090
2019,Premiumchoice Retirement Service,70479285132,0,0,0,Retail,0.0,0.01,0.08,0.09,0.09,0.14,0.16,0.21,0.13,0.08,0.0,0.14,0.12,0.08,0.14,0.2,0.22,0.06,0.03,0.2,0.16,0.57,0.04,0.04,0.0,-0.01,1.405,0.057,453128
2019,Prime Super,60562335823,0,0,0,Industry,0.02,0.11,0.19,0.13,0.14,0.16,0.13,0.08,0.03,0.02,0.0,0.23,0.42,0.12,0.12,0.08,0.03,0.0,0.0,0.15,0.17,0.5,0.09,0.1,0.0,0.0,0.228,0.068,5269203
2019,Public Sector Superannuation Accumulation Plan,65127917725,0,0,0,Public Sector,0.01,0.2,0.35,0.13,0.11,0.1,0.07,0.03,0.01,0.0,0.0,0.04,0.25,0.12,0.16,0.27,0.14,0.01,0.0,0.1,0.14,0.51,0.1,0.01,0.0,0.13,0.372,0.079,14690228
2019,Public Sector Superannuation Scheme,74172177893,0,0,0,Public Sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.14,0.52,0.1,0.01,0.0,0.14,1.471,0.06617978689082438,83259316
2019,Qantas Superannuation Plan,41272198829,0,0,0,Corporate,0.0,0.02,0.11,0.16,0.2,0.25,0.16,0.06,0.03,0.0,0.0,0.03,0.17,0.09,0.13,0.16,0.26,0.12,0.03,0.06,0.3,0.45,0.03,0.04,0.05,0.06,1.187,0.065,8781504
2019,Rei Super,76641658449,0,0,0,Industry,0.01,0.12,0.25,0.15,0.13,0.12,0.1,0.07,0.04,0.0,0.0,0.08,0.39,0.15,0.18,0.14,0.05,0.0,0.0,0.13,0.18,0.56,0.08,0.0,0.0,0.05,1.0,0.055,1718628
2019,Retail Employees Superannuation Trust,62653671394,0,0,0,Industry,0.05,0.22,0.22,0.11,0.1,0.11,0.09,0.06,0.03,0.01,0.0,0.19,0.53,0.12,0.09,0.05,0.01,0.0,0.0,0.07,0.25,0.51,0.09,0.05,0.0,0.02,0.62,0.055,58156117
2019,Retirement Portfolio Service,61808189263,0,0,0,Retail,0.01,0.08,0.18,0.12,0.11,0.12,0.12,0.11,0.09,0.07,0.01,0.42,0.28,0.09,0.09,0.07,0.04,0.01,0.0,0.07,0.24,0.61,0.06,0.02,0.0,0.0,0.039,0.058,39351565
2019,Retirement Wrap,39827542991,0,0,0,Retail,0.0,0.06,0.13,0.1,0.11,0.13,0.15,0.14,0.1,0.08,0.01,0.24,0.31,0.12,0.12,0.1,0.08,0.03,0.01,0.09,0.22,0.55,0.07,0.01,0.0,0.05,0.925,0.063,69947235
2019,Russell Investments Master Trust,89384753567,1,0,0,Retail,0.0,0.05,0.17,0.15,0.17,0.19,0.13,0.07,0.04,0.02,0.0,0.13,0.37,0.11,0.13,0.12,0.1,0.03,0.01,0.09,0.22,0.55,0.09,0.04,0.0,0.01,0.834,0.061,9483982
2019,Smart Future Trust,68964712340,1,0,0,Retail,0.0,0.08,0.22,0.16,0.15,0.16,0.11,0.06,0.03,0.02,0.0,0.65,0.16,0.05,0.06,0.05,0.03,0.01,0.0,0.06,0.23,0.61,0.06,0.03,0.0,0.0,0.278,0.116,5415697
2019,SMF Eligible Rollover Fund,82810851250,0,0,0,Retail - ERF,0.0,0.03,0.27,0.22,0.18,0.16,0.09,0.02,0.01,0.0,0.0,0.76,0.23,0.01,0.0,0.0,0.0,0.0,0.0,0.24,0.4,0.18,0.09,0.0,0.0,0.1,32.295,0.037,63582
2019,Spirit Super,74559365913,0,0,0,Industry,0.02,0.13,0.24,0.16,0.14,0.13,0.09,0.05,0.03,0.01,0.0,0.09,0.36,0.16,0.19,0.15,0.05,0.0,0.0,0.14,0.14,0.51,0.1,0.11,0.0,0.0,0.837,0.072,12823056
2019,SPSL Master Trust,98350952022,0,0,0,Retail,0.01,0.07,0.18,0.14,0.14,0.14,0.11,0.08,0.06,0.06,0.01,0.47,0.25,0.09,0.09,0.06,0.03,0.01,0.0,0.19,0.19,0.5,0.07,0.03,0.0,0.02,1.677,0.059,7001606
2019,Star Portfolio Superannuation Fund,24276733959,0,0,0,Retail,0.0,0.0,0.02,0.03,0.04,0.1,0.23,0.3,0.19,0.08,0.0,0.0,0.04,0.0,0.09,0.22,0.39,0.17,0.04,0.11,0.26,0.44,0.07,0.05,0.0,0.06,2.354,0.068,626587
2019,StatePlus Fixed Term Pension Plan,57583186748,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,1791
2019,Statewide Superannuation Trust,54145196298,0,0,0,Industry,0.01,0.08,0.16,0.12,0.14,0.16,0.15,0.1,0.05,0.03,0.0,0.18,0.38,0.12,0.14,0.12,0.06,0.01,0.0,0.18,0.14,0.56,0.09,0.02,0.0,0.02,0.372,0.063,9963679
2019,Stone Superannuation Fund,63650017866,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019,Sunsuper Superannuation Fund,98503137921,1,0,0,Industry,0.02,0.13,0.23,0.14,0.13,0.14,0.1,0.06,0.03,0.01,0.0,0.26,0.41,0.11,0.11,0.08,0.03,0.01,0.0,0.04,0.2,0.55,0.11,0.06,0.0,0.05,0.334,0.082,72584595
2019,Super Retirement Fund,40328908469,0,0,0,Retail,0.0,0.0,0.06,0.11,0.17,0.21,0.17,0.09,0.05,0.09,0.05,0.17,0.43,0.15,0.14,0.08,0.03,0.0,0.0,0.2,0.11,0.52,0.03,0.06,0.0,0.07,5.943,0.061,3359772
2019,Super Safeguard Fund,13917747013,0,0,0,Retail - ERF,0.0,0.09,0.28,0.23,0.14,0.14,0.05,0.07,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.44,0.21,0.01,0.0,0.0,0.02,1.878,-0.013,16499
